iter	Logloss
446	0.008748348655
447	0.008728413361
448	0.008678421475
449	0.008651393246
450	0.008641450073
451	0.008598514699
452	0.008581292731
453	0.008553389835
454	0.008524520684
455	0.008470085385
456	0.008455367926
457	0.008437997199
458	0.008425332263
459	0.008409549005
460	0.008367251619
461	0.008304846679
462	0.008292891783
463	0.008246685044
464	0.008246678711
465	0.008246670201
466	0.008246667045
467	0.008246656613
468	0.008235426366
469	0.008226296511
470	0.008192698145
471	0.00818289834
472	0.0081530437
473	0.008095067919
474	0.008076057436
475	0.008065056915
476	0.008026474349
477	0.007992689092
478	0.007963935145
479	0.007946114266
480	0.007935047714
481	0.007919339965
482	0.007904964087
483	0.007886358067
484	0.007866262167
485	0.007846833651
486	0.007794774454
487	0.007740343882
488	0.007720368487
489	0.007674605671
490	0.007628638089
491	0.007599371727
492	0.007590443393
493	0.007575174298
494	0.007553757239
495	0.007553757239
496	0.007553755533
497	0.007553747912
498	0.007546335754
499	0.007546318227
500	0.007537322974
501	0.007528697687
502	0.007518322773
503	0.007504016273
504	0.007468909188
505	0.007437950249
506	0.007437846052
507	0.007417335946
508	0.007400181181
509	0.007387860612
510	0.007365527282
511	0.00733365387
512	0.007333642209
513	0.007333636551
514	0.007333635294
515	0.007333627748
516	0.007333621813
517	0.007333628959
518	0.007333623314
519	0.007333623314
520	0.007330847016
521	0.007321976012
522	0.007321914281
523	0.007312752368
524	0.007312695927
525	0.007312688901
526	0.007301218919
527	0.007301215458
528	0.007284090226
529	0.007284062957
530	0.007284032035
531	0.007284024122
532	0.007284017011
533	0.007284012725
534	0.007284004636
535	0.007273840251
536	0.007273741002
537	0.007261288567
538	0.007249973775
539	0.007210564448
540	0.007210564448
541	0.007210552545
542	0.007210536318
543	0.007210529152
544	0.007193514618
545	0.007193507263
546	0.007193505576
547	0.007193502324
548	0.007180481039
549	0.007180461436
550	0.007180433582
551	0.007176089925
552	0.007176089925
553	0.007176041505
554	0.007175993641
555	0.00717124259
556	0.007171223116
557	0.007171218819
558	0.007161354113
559	0.0071125949
560	0.007090430752
561	0.007052868681
562	0.00704271971
563	0.00704271971
564	0.007032781045
565	0.007027869062
566	0.007016603231
567	0.007004145824
568	0.006982681692
569	0.006970327209
570	0.006944673178
571	0.006906414942
572	0.006889048636
573	0.006869630656
574	0.006862402386
575	0.006846605195
576	0.006835218623
577	0.006819758512
578	0.006810515197
579	0.006776756878
580	0.006747587366
581	0.006727807389
582	0.00671543511
583	0.006705633467
584	0.006698453623
585	0.006654252714
586	0.006611641462
587	0.006571468624
588	0.006565137222
589	0.006565046317
590	0.006545626057
591	0.00654559904
592	0.006545594315
593	0.006518510944
594	0.006502966517
595	0.006502952147
596	0.006499949573
597	0.006485089253
598	0.0064707615
599	0.006454738423
600	0.006446926475
601	0.00643615277
602	0.006436148492
603	0.006436149303
604	0.006436144314
605	0.006436131822
606	0.006427802695
607	0.006427786976
608	0.006427766319
609	0.006427766159
610	0.006427766159
611	0.006407507431
612	0.006407507431
613	0.006407517054
614	0.006407517054
615	0.006407497783
616	0.006407494448
617	0.006407494448
618	0.006397550826
619	0.006397545594
620	0.006382778061
621	0.00634888498
622	0.006323154927
623	0.006314548851
624	0.006272443403
625	0.006266947736
626	0.006247049837
627	0.006237493388
628	0.006237489258
629	0.006237477769
630	0.006237470826
631	0.00623746959
632	0.006237461002
633	0.006237457207
634	0.006228039435
635	0.006213934181
636	0.006206181942
637	0.006174121142
638	0.006174114159
639	0.006169291695
640	0.006158320954
641	0.006141897671
642	0.006133371688
643	0.00612810634
644	0.006114918576
645	0.006114916587
646	0.006114901379
647	0.006114897952
648	0.006114896646
649	0.006114866059
650	0.006114871814
651	0.006091179081
652	0.006084322858
653	0.006056925622
654	0.006056911654
655	0.006036517506
656	0.006018073076
657	0.00601804547
658	0.00601804547
659	0.006018036386
660	0.006018036386
661	0.006018036386
662	0.006010297771
663	0.005992815003
664	0.005992810711
665	0.005992812357
666	0.005982437966
667	0.005971416692
668	0.005971416692
669	0.005950596199
670	0.005950596199
671	0.005950596199
672	0.005950596199
673	0.005950596199
674	0.005950596199
675	0.005950591594
676	0.005950591594
677	0.005934390849
678	0.005934379823
679	0.00593436395
680	0.005934369077
681	0.005934360009
682	0.005934353302
683	0.005934345551
684	0.005934338999
685	0.005934328657
686	0.005934326584
687	0.005934305234
688	0.005934272764
689	0.005934256263
690	0.005934243352
691	0.00593423495
692	0.005934232328
693	0.005934228821
694	0.005934223162
695	0.005934217333
696	0.005934207563
697	0.005934197475
698	0.005934195716
699	0.005934187888
700	0.005934184527
701	0.005934181776
702	0.005934171151
703	0.005934170437
704	0.005934162796
705	0.005934151434
706	0.005934144026
707	0.005934141654
708	0.005934139061
709	0.005934124979
710	0.005934115685
711	0.00593410664
712	0.005934097302
713	0.005934079906
714	0.005934067324
715	0.005934058413
716	0.00593404642
717	0.005934032766
718	0.005934021477
719	0.005934013033
720	0.005934004855
721	0.005933989554
722	0.005933977164
723	0.005933973921
724	0.005933964821
725	0.005933953183
726	0.005933942177
727	0.005933927333
728	0.005933916119
729	0.005933916119
730	0.005933899987
731	0.005933887767
732	0.005933874512
733	0.005933858388
734	0.005933846202
735	0.005933842769
736	0.005933831065
737	0.005933825408
738	0.005933819042
739	0.005933808469
740	0.00593380329
741	0.00593379799
742	0.005933789325
743	0.005933782847
744	0.005933780176
745	0.005933768608
746	0.005933762929
747	0.005933755529
748	0.005933755012
749	0.005933755012
750	0.005933755012
751	0.005933755012
752	0.005933755012
753	0.005933755012
754	0.005933755012
755	0.005933755012
756	0.005933755012
757	0.005933755012
758	0.005933755012
759	0.005933755012
760	0.005933755012
761	0.005933755012
762	0.005933755012
763	0.005933755012
764	0.005933755012
765	0.005933747445
766	0.005933740709
767	0.005933737564
768	0.005933730737
769	0.005933720679
770	0.005933715168
771	0.00593371206
772	0.005933706296
773	0.005933694458
774	0.005933692163
775	0.005933684804
776	0.005933680523
777	0.005933674751
778	0.005933670249
779	0.005933663233
780	0.005933653354
781	0.00593364514
782	0.005933646767
783	0.005933639377
784	0.005933632358
785	0.005933631477
786	0.005933617409
787	0.005933617118
788	0.005933605372
789	0.005933601111
790	0.00593359421
791	0.005914079623
792	0.005914065388
793	0.005914067712
794	0.0059140581
795	0.005914045891
796	0.0059140448
797	0.005914045303
798	0.005914031052
799	0.005914031052
800	0.005914026426
801	0.005914017808
802	0.005896710236
803	0.005896700194
804	0.005886335359
805	0.005879639323
806	0.005874643587
807	0.005874633871
808	0.005874633095
809	0.005874618788
810	0.005874612148
811	0.005874605838
812	0.00587459765
813	0.005874582628
814	0.005874569743
815	0.005874567273
816	0.005874553791
817	0.005874548491
818	0.005874540776
819	0.005874529301
820	0.005874526228
821	0.005874518282
822	0.005874511046
823	0.005874476835
824	0.005874473197
825	0.005874464012
826	0.005874455428
827	0.005874448586
828	0.005874436211
829	0.005874412747
830	0.00587439594
831	0.005874387567
832	0.005874387567
833	0.005874387567
834	0.005874387567
835	0.005874387567
836	0.005874387567
837	0.005874387567
838	0.00587435762
839	0.00587435762
840	0.00587435762
841	0.00587435762
842	0.00587435762
843	0.00587435762
844	0.00587435762
845	0.00587435762
846	0.00587435762
847	0.00587435762
848	0.00587435762
849	0.00587435762
850	0.005874332943
851	0.005874332943
852	0.005874332943
853	0.005874332943
854	0.005874332943
855	0.005874299279
856	0.005874299279
857	0.005874299279
858	0.005874299279
859	0.005874299279
860	0.005874299279
861	0.005874299279
862	0.005874299279
863	0.005874299279
864	0.005874299279
865	0.005874299279
866	0.005874299279
867	0.005874299279
868	0.005874299279
869	0.005874299279
870	0.005874299279
871	0.005874299279
872	0.005874299279
873	0.005874299279
874	0.005874299279
875	0.005874299279
876	0.005874299279
877	0.005874299279
878	0.005874299279
879	0.005874299279
880	0.005867643315
881	0.005867643315
882	0.005867643315
883	0.005867643315
884	0.005867643315
885	0.005867643315
886	0.005867643315
887	0.005867643315
888	0.005867643315
889	0.005867643315
890	0.005867643315
891	0.005867643315
892	0.005867643315
893	0.005867643315
894	0.005867643315
895	0.005867643315
896	0.005867643315
897	0.005867643315
898	0.005867643315
899	0.005867643315
900	0.005838915837
901	0.005838902504
902	0.005838898308
903	0.005838884767
904	0.005838874884
905	0.005838862198
906	0.005838862198
907	0.005838862198
908	0.005838862198
909	0.005838862198
910	0.005838862198
911	0.005838862198
912	0.005838862198
913	0.005838862198
914	0.005838862198
915	0.005838862198
916	0.005838862198
917	0.005838862198
918	0.005838862198
919	0.005838862198
920	0.005838862198
921	0.005838862198
922	0.005838862198
923	0.005838862198
924	0.005838862198
925	0.005838862198
926	0.005838862198
927	0.005838862198
928	0.005838862198
929	0.005838862198
930	0.005838862198
931	0.005838862198
932	0.005838862198
933	0.005838862198
934	0.005838862198
935	0.005838862198
936	0.005838862198
937	0.005838862198
938	0.005838862198
939	0.005838862198
940	0.005838862198
941	0.005838862198
942	0.005838862198
943	0.005838862198
944	0.005838862198
945	0.005838862198
946	0.005838862198
947	0.005838862198
948	0.005838862198
949	0.005838862198
950	0.005838862198
951	0.005838862198
952	0.005838862198
953	0.005838862198
954	0.005838862198
955	0.005838862198
956	0.005838862198
957	0.005838862198
958	0.005838862198
959	0.005838862198
960	0.005838862198
961	0.005838862198
962	0.005838862198
963	0.005838862198
964	0.005838862198
965	0.005838862198
966	0.005838862198
967	0.005838862198
968	0.005838862198
969	0.005838862198
970	0.005838862198
971	0.005838862198
972	0.005838862198
973	0.005838862198
974	0.005838862198
975	0.005838862198
976	0.005838862198
977	0.005838862198
978	0.005838862198
979	0.005838862198
980	0.005838862198
981	0.005838862198
982	0.005838862198
983	0.005838862198
984	0.005838862198
985	0.005838862198
986	0.005838862198
987	0.005838862198
988	0.005838862198
989	0.005838862198
990	0.005838862198
991	0.005838862198
992	0.005838862198
993	0.005838862198
994	0.005838862198
995	0.005838862198
996	0.005838862198
997	0.005838862198
998	0.005838862198
999	0.005838862198
